"Page URL"	"Page title"	"Page HTTP code"	"UR"	"First seen"	"Last crawled"	"Last attempt"
"https://juan-tech.com/en/blog/cs-fundamentals/algoritmos-ordenamiento"	""	"404"	"0"	"2026-02-21 06:36:03"	"2026-03-03 18:49:52"	"2026-03-03 18:49:52"
"https://juan-tech.com/en/blog/tech-seo/tech-seo-guide"	""	"404"	"0"	"2026-02-14 12:30:31"	"2026-03-03 18:06:11"	"2026-03-03 18:06:11"
"https://juan-tech.com/en/blog/general/non-developers-guide"	""	"404"	"0"	"2026-02-21 06:36:03"	"2026-03-03 17:53:49"	"2026-03-03 17:53:49"
"https://juan-tech.com/en/blog/cs-fundamentals/complejidad-algoritmica"	""	"404"	"0"	"2026-02-14 12:30:31"	"2026-03-03 17:41:33"	"2026-03-03 17:41:33"
"https://juan-tech.com/en/blog/test"	""	"404"	"0"	"2026-02-14 08:03:21"	"2026-03-03 17:16:49"	"2026-03-03 17:16:49"
"https://juan-tech.com/blog/6991142d2851cc47a4153a40/algoritmos-estructuras-datos"	""	"404"	"0"	"2026-02-16 10:30:52"	"2026-03-03 15:28:50"	"2026-03-03 15:28:50"
"https://juan-tech.com/blog/6991142e2851cc47a4153a41/big-o-notation"	""	"404"	"0"	"2026-02-16 10:30:52"	"2026-03-03 15:14:37"	"2026-03-03 15:14:37"
"https://juan-tech.com/blog/699114342851cc47a4153a43/non-developers-guide"	""	"404"	"0"	"2026-02-16 10:30:52"	"2026-03-03 14:59:11"	"2026-03-03 14:59:11"
"https://juan-tech.com/blog/6991142f2851cc47a4153a42/complejidad-algoritmica"	""	"404"	"0"	"2026-02-16 10:30:52"	"2026-03-03 13:57:12"	"2026-03-03 13:57:12"
"https://juan-tech.com/blog/699114352851cc47a4153a44/tech-seo-guide"	""	"404"	"0"	"2026-02-16 10:30:52"	"2026-03-03 13:42:04"	"2026-03-03 13:42:04"
"https://juan-tech.com/api/media/file/Aprendoseo%2520Logo-1.avif"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-03-03 09:46:18"	"2026-03-03 09:46:18"
"https://juan-tech.com/api/media/file/Cresory%2520Logo.avif"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-03-03 09:23:23"	"2026-03-03 09:23:23"
"https://juan-tech.com/api/media/file/Estylopia%2520logo.avif"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-03-03 08:09:33"	"2026-03-03 08:09:33"
"https://juan-tech.com/api/media/file/Luxembourg%2520Philharmonie%2520Logo%25202023.avif"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-03-03 06:07:41"	"2026-03-03 06:07:41"
"https://juan-tech.com/api/media/file/Pro%2520Torque%2520Diesel%2520Logo.avif"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-03-03 05:43:06"	"2026-03-03 05:43:06"
"https://juan-tech.com/api/media/file/juan-angulo-portrait-1.avif"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-03-03 05:18:57"	"2026-03-03 05:18:57"
"https://www.juan-tech.com/robots.txt"	""	"308"	"0"	"1970-01-01 00:00:00"	"2026-03-03 04:54:17"	"2026-03-03 04:54:17"
"https://juan-tech.com/blog/general/robots-txt-best-practices"	""	"404"	"0"	"2026-02-26 17:51:56"	"2026-02-27 01:36:51"	"2026-02-27 01:36:51"
"https://juan-tech.com/blog/tech-seo/robots-txt-best-practices"	""	"404"	"0"	"2026-02-26 17:56:49"	"2026-02-27 01:27:47"	"2026-02-27 01:27:47"
"https://juan-tech.com/blog/tech-seo/xml-sitemap-automation"	""	"404"	"0"	"2026-02-26 17:56:49"	"2026-02-27 01:19:23"	"2026-02-27 01:19:23"
"https://juan-tech.com/api/media/file/juan-angulo-portrait-1-1200x630.avif"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-26 17:44:10"	"2026-02-26 17:44:10"
"https://juan-tech.com/blog/699fbbd685c4d06596d9abb9"	""	"404"	"0"	"2026-02-26 11:56:18"	"2026-02-26 14:32:17"	"2026-02-26 14:32:17"
"https://juan-tech.com/blog/699fbbd185c4d06596d9abb2"	""	"404"	"0"	"2026-02-26 12:03:16"	"2026-02-26 14:20:51"	"2026-02-26 14:20:51"
"https://juan-tech.com/blog/699fbbc085c4d06596d9abab"	""	"404"	"0"	"2026-02-26 12:09:46"	"2026-02-26 14:10:23"	"2026-02-26 14:10:23"
"https://juan-tech.com/blog/699fbbaa85c4d06596d9ab9f"	""	"404"	"0"	"2026-02-26 12:16:44"	"2026-02-26 13:59:14"	"2026-02-26 13:59:14"
"https://juan-tech.com/blog/general/schema-markup-guide"	""	"404"	"0"	"2026-02-26 09:49:42"	"2026-02-26 13:01:26"	"2026-02-26 13:01:26"
"https://juan-tech.com/blog/698f8ac631181a15a3065d3f/robots-txt-best-practices"	""	"404"	"0"	"2026-02-26 10:47:27"	"2026-02-26 12:50:47"	"2026-02-26 12:50:47"
"https://juan-tech.com/blog/698f8ac631181a15a3065d3f/schema-markup-guide"	""	"404"	"0"	"2026-02-26 10:47:27"	"2026-02-26 12:45:24"	"2026-02-26 12:45:24"
"https://juan-tech.com/blog/698f8ac431181a15a3065d3e/robots-txt-best-practices"	""	"404"	"0"	"2026-02-26 10:53:25"	"2026-02-26 12:28:33"	"2026-02-26 12:28:33"
"https://juan-tech.com/blog/698f8ac431181a15a3065d3e/xml-sitemap-automation"	""	"404"	"0"	"2026-02-26 10:53:25"	"2026-02-26 12:22:27"	"2026-02-26 12:22:27"
"https://juan-tech.com/blog/698f8ac031181a15a3065d3d/complejidad-algoritmica"	""	"404"	"0"	"2026-02-14 06:50:43"	"2026-02-26 10:59:41"	"2026-02-26 10:59:41"
"https://juan-tech.com/_next/static/media/028c0d39d2e8f589-s.p.woff2"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-26 10:19:34"	"2026-02-26 10:19:34"
"https://juan-tech.com/_next/static/media/5b01f339abf2f1a5.p.woff2"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-26 10:13:56"	"2026-02-26 10:13:56"
"https://juan-tech.com/_next/static/media/63a9c20a480e310e-s.p.woff2"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-26 10:08:15"	"2026-02-26 10:08:15"
"https://www.juan-tech.com/favicon.svg"	""	"404"	"0"	"1970-01-01 00:00:00"	"2026-02-26 10:01:51"	"2026-02-26 10:01:51"
"https://juan-tech.com/_next/static/media/7cfb4678c0c859e9-s.p.woff2"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-26 09:17:15"	"2026-02-26 09:17:15"
"https://juan-tech.com/_next/static/media/8242ce3a1de82c2b-s.p.woff2"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-26 09:00:21"	"2026-02-26 09:00:21"
"https://juan-tech.com/_next/static/media/c1ec766b80dc9be7-s.p.woff2"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-26 06:59:34"	"2026-02-26 06:59:34"
"https://juan-tech.com/_next/static/media/e62f5a5e1fd926f2-s.p.woff2"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-25 18:54:36"	"2026-02-25 18:54:36"
"https://juan-tech.com/_next/static/media/f5aacbc32a66955c-s.p.woff2"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-25 07:11:11"	"2026-02-25 07:11:11"
"https://juan-tech.com/favicon.svg"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-24 17:50:15"	"2026-02-24 17:50:15"
"https://juan-tech.com/robots.txt"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-24 15:44:17"	"2026-02-24 15:44:17"
"https://reactail.juan-tech.com/vite.svg"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-02-19 20:46:21"	"2026-02-19 20:46:21"
"https://juan-tech.com/blog/general"	""	"404"	"0"	"2025-12-17 19:52:31"	"2026-02-19 20:03:14"	"2026-02-19 20:03:14"
"https://juan-tech.com/posts/cs-fundamentals/algoritmos-estructuras-datos"	""	"404"	"0"	"2026-02-18 22:20:56"	"2026-02-19 01:04:40"	"2026-02-19 01:04:40"
"https://juan-tech.com/blog/digital-horizons"	""	"404"	"0"	"2025-12-17 14:17:26"	"2026-02-17 15:17:47"	"2026-02-17 15:17:47"
"https://juan-tech.com/blog/6991142d2851cc47a4153a40"	""	"404"	"0"	"2026-02-16 14:54:10"	"2026-02-16 18:38:01"	"2026-02-16 18:38:01"
"https://juan-tech.com/blog/6991142f2851cc47a4153a42"	""	"404"	"0"	"2026-02-16 12:51:23"	"2026-02-16 16:45:57"	"2026-02-16 16:45:57"
"https://juan-tech.com/blog/6991142e2851cc47a4153a41"	""	"404"	"0"	"2026-02-16 14:21:01"	"2026-02-16 15:36:07"	"2026-02-16 15:36:07"
"https://juan-tech.com/blog/699114352851cc47a4153a44"	""	"404"	"0"	"2026-02-16 12:10:31"	"2026-02-16 13:49:27"	"2026-02-16 13:49:27"
"https://juan-tech.com/blog/699114342851cc47a4153a43"	""	"404"	"0"	"2026-02-16 12:30:51"	"2026-02-16 13:13:38"	"2026-02-16 13:13:38"
"https://juan-tech.com/blog/698f8abe31181a15a3065d3b"	""	"404"	"0"	"2026-02-14 21:15:54"	"2026-02-14 23:18:55"	"2026-02-14 23:18:55"
"https://juan-tech.com/blog/698f8abf31181a15a3065d3c"	""	"404"	"0"	"2026-02-14 20:48:10"	"2026-02-14 22:55:20"	"2026-02-14 22:55:20"
"https://juan-tech.com/cs-fundamentals/complejidad-algoritmica"	""	"404"	"0"	"2026-02-14 20:48:10"	"2026-02-14 21:46:34"	"2026-02-14 21:46:34"
"https://juan-tech.com/blog/698f8ac031181a15a3065d3d"	""	"404"	"0"	"2026-02-14 18:45:27"	"2026-02-14 19:12:26"	"2026-02-14 19:12:26"
"https://juan-tech.com/en/blog/tech-seo/core-web-vitals-guide"	""	"404"	"0"	"2026-02-14 13:48:51"	"2026-02-14 16:53:05"	"2026-02-14 16:53:05"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/skins/lightgray/fonts/tinymce-small.woff"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-06 03:26:37"	"2026-02-06 03:26:37"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/skins/lightgray/fonts/tinymce.eot"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-05 21:30:41"	"2026-02-05 21:30:41"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/skins/lightgray/fonts/tinymce.svg"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-05 18:32:29"	"2026-02-05 18:32:29"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/skins/lightgray/fonts/tinymce.ttf"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-05 17:08:36"	"2026-02-05 17:08:36"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/skins/lightgray/fonts/tinymce.woff"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-05 16:28:50"	"2026-02-05 16:28:50"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/tinymce-skin/fonts/tinymce-small.eot"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-05 16:05:59"	"2026-02-05 16:05:59"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/tinymce-skin/fonts/tinymce-small.svg"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-05 13:00:49"	"2026-02-05 13:00:49"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/tinymce-skin/fonts/tinymce-small.ttf"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-05 11:57:01"	"2026-02-05 11:57:01"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/tinymce-skin/fonts/tinymce-small.woff"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-05 11:25:50"	"2026-02-05 11:25:50"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/tinymce-skin/fonts/tinymce.eot"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-05 11:08:16"	"2026-02-05 11:08:16"
"https://health.juan-tech.com/wp-content/themes/Divi/includes/builder/frontend-builder/assets/vendors/tinymce-skin/fonts/tinymce.svg"	""	"520"	"0"	"1970-01-01 00:00:00"	"2026-02-05 10:57:10"	"2026-02-05 10:57:10"
"https://pm.juan-tech.com/images/close-button.svg"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-01-19 19:49:01"	"2026-01-19 19:49:01"
"https://pm.juan-tech.com/fonts/bwi-font.b934f3d3f42f13942a9d.ttf"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-01-19 17:23:51"	"2026-01-19 17:23:51"
"https://pm.juan-tech.com/fonts/Open_Sans-normal-700.a39de6b1b80c7f21cf88.woff"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-01-16 14:43:08"	"2026-01-16 14:43:08"
"https://pm.juan-tech.com/fonts/Open_Sans-normal-400.8465030b62273715c99d.woff"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-01-09 11:18:15"	"2026-01-09 11:18:15"
"https://pm.juan-tech.com/fonts/Open_Sans-normal-600.7f2861051b34a8ecd9f2.woff"	""	"200"	"0"	"1970-01-01 00:00:00"	"2026-01-09 10:41:15"	"2026-01-09 10:41:15"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Zammad/zammad.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-23 13:22:42"	"2025-12-31 18:38:38"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Zoom/zoom.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-23 13:15:52"	"2025-12-31 13:42:33"
"https://n8n.juan-tech.com/static/form-grey.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-23 13:09:09"	"2025-12-31 01:33:43"
"https://n8n.juan-tech.com/static/webhook-icon.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-23 13:01:05"	"2025-12-31 00:29:44"
"https://panel.juan-tech.com/wp-content/uploads/2025/08/consulting-47.avif"	""	"200"	"0"	"1970-01-01 00:00:00"	"2025-10-23 12:45:59"	"2025-12-30 22:48:57"
"https://mercadeo.juan-tech.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-27 23:30:20"	"2025-12-27 23:30:20"
"https://mercadeo.juan-tech.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-26 16:06:31"	"2025-12-26 16:06:31"
"https://mercadeo.juan-tech.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-25 16:01:52"	"2025-12-25 16:01:52"
"https://mercadeo.juan-tech.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-24 18:24:29"	"2025-12-24 18:24:29"
"https://mercadeo.juan-tech.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-24 13:56:34"	"2025-12-24 13:56:34"
"https://mercadeo.juan-tech.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-24 13:00:19"	"2025-12-24 13:00:19"
"https://mercadeo.juan-tech.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-24 12:32:31"	"2025-12-24 12:32:31"
"https://mercadeo.juan-tech.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-24 12:17:05"	"2025-12-24 12:17:05"
"https://pm.juan-tech.com/fonts/bwi-font.dcbd65c06416f845469d.svg"	""	"530"	"0"	"1970-01-01 00:00:00"	"2025-12-21 13:24:19"	"2025-12-21 13:24:19"
"https://panel.juan-tech.com/wp-content/themes/twentytwentyfive/assets/fonts/manrope/Manrope-VariableFont_wght.woff2"	""	"521"	"0"	"1970-01-01 00:00:00"	"2025-12-08 16:49:42"	"2025-12-08 16:49:42"
"https://staging.juan-tech.com/assets/img/hero/hero-blob-1.svg"	""	"404"	"0"	"1970-01-01 00:00:00"	"2025-12-06 04:20:41"	"2025-12-06 04:20:41"
"https://staging.juan-tech.com/font-awesome/fonts/fontawesome-webfont.eot"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-03 11:07:15"	"2025-12-03 11:07:15"
"https://staging.juan-tech.com/fonts/glyphicons-halflings-regular.eot"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-02 04:03:43"	"2025-12-02 04:03:43"
"https://staging.juan-tech.com/fonts/glyphicons-halflings-regular.svg"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-01 12:46:25"	"2025-12-01 12:46:25"
"https://staging.juan-tech.com/fonts/glyphicons-halflings-regular.ttf"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-01 06:08:06"	"2025-12-01 06:08:06"
"https://staging.juan-tech.com/fonts/glyphicons-halflings-regular.woff"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-01 03:31:57"	"2025-12-01 03:31:57"
"https://staging.juan-tech.com/fonts/glyphicons-halflings-regular.woff2"	""	"520"	"0"	"1970-01-01 00:00:00"	"2025-12-01 02:17:13"	"2025-12-01 02:17:13"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Adalo/adalo.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-27 00:44:46"	"2025-10-27 00:44:46"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Snowflake/snowflake.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-26 21:26:40"	"2025-10-26 21:26:40"
"https://panel.juan-tech.com/wp-content/plugins/mainwp/assets/images/mainwp-icon.svg"	""	"200"	"0"	"1970-01-01 00:00:00"	"2025-10-26 19:45:00"	"2025-10-26 19:45:00"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/NextCloud/nextcloud.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-26 08:25:26"	"2025-10-26 08:25:26"
"https://n8n.juan-tech.com/icons/@n8n/n8n-nodes-langchain/dist/nodes/llms/LMCohere/cohere.dark.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-25 00:19:31"	"2025-10-25 00:19:31"
"https://n8n.juan-tech.com/icons/@n8n/n8n-nodes-langchain/dist/nodes/llms/LMOpenHuggingFaceInference/huggingface.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 23:45:23"	"2025-10-24 23:45:23"
"https://n8n.juan-tech.com/icons/@n8n/n8n-nodes-langchain/dist/nodes/llms/LmChatGoogleVertex/google.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 23:10:31"	"2025-10-24 23:10:31"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Autopilot/autopilot.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 22:22:58"	"2025-10-24 22:22:58"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Dropcontact/dropcontact.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 22:17:43"	"2025-10-24 22:17:43"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/ERPNext/erpnext.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 22:12:30"	"2025-10-24 22:12:30"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Form/form.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 22:07:21"	"2025-10-24 22:07:21"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Google/Docs/googleDocs.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 22:02:00"	"2025-10-24 22:02:00"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Mailcheck/mailcheck.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 21:56:35"	"2025-10-24 21:56:35"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Mailgun/mailgun.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 21:51:36"	"2025-10-24 21:51:36"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Oura/oura.dark.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 21:41:27"	"2025-10-24 21:41:27"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/PagerDuty/pagerDuty.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 21:36:14"	"2025-10-24 21:36:14"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Storyblok/storyblok.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 21:24:48"	"2025-10-24 21:24:48"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Strava/strava.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 21:19:23"	"2025-10-24 21:19:23"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Todoist/todoist.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 21:13:57"	"2025-10-24 21:13:57"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Venafi/venafi.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 21:08:33"	"2025-10-24 21:08:33"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Zendesk/zendesk.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 21:03:08"	"2025-10-24 21:03:08"
"https://panel.juan-tech.com/wp-content/themes/Divi_5/Divi/includes/builder-5/visual-builder-assets/tinymce-skin/fonts/tinymce.woff"	""	"200"	"0"	"1970-01-01 00:00:00"	"2025-10-24 20:50:25"	"2025-10-24 20:50:25"
"https://panel.juan-tech.com/wp-content/uploads/2025/08/consulting-46-480x480.avif"	""	"200"	"0"	"1970-01-01 00:00:00"	"2025-10-24 20:41:36"	"2025-10-24 20:41:36"
"https://n8n.juan-tech.com/icons/@n8n/n8n-nodes-langchain/dist/nodes/llms/LmChatAzureOpenAi/azure.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 20:31:20"	"2025-10-24 20:31:20"
"https://n8n.juan-tech.com/icons/@n8n/n8n-nodes-langchain/dist/nodes/vendors/OpenAi/openAi.dark.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 20:26:04"	"2025-10-24 20:26:04"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/credentials/icons/Microsoft.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 20:20:47"	"2025-10-24 20:20:47"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/ActionNetwork/actionNetwork.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 20:16:09"	"2025-10-24 20:16:09"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Aws/DynamoDB/dynamodb.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 20:11:12"	"2025-10-24 20:11:12"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Aws/Transcribe/transcribe.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 20:06:23"	"2025-10-24 20:06:23"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Bitbucket/bitbucket.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 20:01:20"	"2025-10-24 20:01:20"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Bitly/bitly.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:56:17"	"2025-10-24 19:56:17"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Cal/cal.dark.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:51:10"	"2025-10-24 19:51:10"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Calendly/calendly.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:46:02"	"2025-10-24 19:46:02"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/CustomerIo/customerio.dark.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:41:18"	"2025-10-24 19:41:18"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Drift/drift.dark.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:36:32"	"2025-10-24 19:36:32"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Emelia/emelia.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:32:02"	"2025-10-24 19:32:02"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Flow/flow.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:26:50"	"2025-10-24 19:26:50"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Google/BusinessProfile/googleBusinessProfile.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:21:52"	"2025-10-24 19:21:52"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Google/Sheet/googleSheets.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:16:42"	"2025-10-24 19:16:42"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Jira/jira.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:11:40"	"2025-10-24 19:11:40"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Jwt/jwt.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 19:05:58"	"2025-10-24 19:05:58"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Mautic/mautic.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 18:59:32"	"2025-10-24 18:59:32"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/MongoDb/mongodb.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 18:53:10"	"2025-10-24 18:53:10"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/TheHiveProject/thehiveproject.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 18:46:37"	"2025-10-24 18:46:37"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Wise/wise.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 18:39:27"	"2025-10-24 18:39:27"
"https://n8n.juan-tech.com/icons/n8n-nodes-base/dist/nodes/Okta/Okta.dark.svg"	""	"204"	"0"	"1970-01-01 00:00:00"	"2025-10-24 18:13:03"	"2025-10-24 18:13:03"
